# temperature_kelvin sz-expectation_hbar
5.00000000e-02 2.00000000e-01
5.52261307e-01 1.68061639e-01
1.05452261e+00 1.20569653e-01
1.55678392e+00 1.04809209e-01
2.05904523e+00 1.01006525e-01
2.56130653e+00 1.00187346e-01
3.06356784e+00 9.99764578e-02
3.56582915e+00 9.98034531e-02
4.06809045e+00 9.95067721e-02
4.57035176e+00 9.90250133e-02
5.07261307e+00 9.83364365e-02
5.57487437e+00 9.74435215e-02
6.07713568e+00 9.63641055e-02
6.57939698e+00 9.51243172e-02
7.08165829e+00 9.37533514e-02
7.58391960e+00 9.22800643e-02
8.08618090e+00 9.07310347e-02
8.58844221e+00 8.91296502e-02
9.09070352e+00 8.74958413e-02
9.59296482e+00 8.58461880e-02
1.00952261e+01 8.41942175e-02
1.05974874e+01 8.25507795e-02
1.10997487e+01 8.09244355e-02
1.16020101e+01 7.93218261e-02
1.21042714e+01 7.77480015e-02
1.26065327e+01 7.62067082e-02
1.31087940e+01 7.47006333e-02
1.36110553e+01 7.32316094e-02
1.41133166e+01 7.18007845e-02
1.46155779e+01 7.04087620e-02
1.51178392e+01 6.90557154e-02
1.56201005e+01 6.77414815e-02
1.61223618e+01 6.64656365e-02
1.66246231e+01 6.52275568e-02
1.71268844e+01 6.40264689e-02
1.76291457e+01 6.28614893e-02
1.81314070e+01 6.17316558e-02
1.86336683e+01 6.06359537e-02
1.91359296e+01 5.95733354e-02
1.96381910e+01 5.85427370e-02
2.01404523e+01 5.75430905e-02
2.06427136e+01 5.65733340e-02
2.11449749e+01 5.56324189e-02
2.16472362e+01 5.47193160e-02
2.21494975e+01 5.38330198e-02
2.26517588e+01 5.29725514e-02
2.31540201e+01 5.21369613e-02
2.36562814e+01 5.13253301e-02
2.41585427e+01 5.05367701e-02
2.46608040e+01 4.97704252e-02
2.51630653e+01 4.90254712e-02
2.56653266e+01 4.83011156e-02
2.61675879e+01 4.75965967e-02
2.66698492e+01 4.69111836e-02
2.71721106e+01 4.62441747e-02
2.76743719e+01 4.55948976e-02
2.81766332e+01 4.49627074e-02
2.86788945e+01 4.43469864e-02
2.91811558e+01 4.37471427e-02
2.96834171e+01 4.31626091e-02
3.01856784e+01 4.25928427e-02
3.06879397e+01 4.20373232e-02
3.11902010e+01 4.14955524e-02
3.16924623e+01 4.09670529e-02
3.21947236e+01 4.04513677e-02
3.26969849e+01 3.99480587e-02
3.31992462e+01 3.94567062e-02
3.37015075e+01 3.89769079e-02
3.42037688e+01 3.85082784e-02
3.47060302e+01 3.80504479e-02
3.52082915e+01 3.76030622e-02
3.57105528e+01 3.71657812e-02
3.62128141e+01 3.67382788e-02
