# temperature_kelvin sz-expectation_hbar
2.00000000e-02 1.00000000e+00
7.01507538e-02 9.99999995e-01
1.20301508e-01 9.99986051e-01
1.70452261e-01 9.99625648e-01
2.20603015e-01 9.97745038e-01
2.70753769e-01 9.92992117e-01
3.20904523e-01 9.84650401e-01
3.71055276e-01 9.72671292e-01
4.21206030e-01 9.57409667e-01
4.71356784e-01 9.39402435e-01
5.21507538e-01 9.19237367e-01
5.71658291e-01 8.97482848e-01
6.21809045e-01 8.74652299e-01
6.71959799e-01 8.51188461e-01
7.22110553e-01 8.27459506e-01
7.72261307e-01 8.03762151e-01
8.22412060e-01 7.80328599e-01
8.72562814e-01 7.57335180e-01
9.22713568e-01 7.34911327e-01
9.72864322e-01 7.13148077e-01
1.02301508e+00 6.92105677e-01
1.07316583e+00 6.71820128e-01
1.12331658e+00 6.52308663e-01
1.17346734e+00 6.33574237e-01
1.22361809e+00 6.15609144e-01
1.27376884e+00 5.98397895e-01
1.32391960e+00 5.81919478e-01
1.37407035e+00 5.66149119e-01
1.42422111e+00 5.51059634e-01
1.47437186e+00 5.36622459e-01
1.52452261e+00 5.22808431e-01
1.57467337e+00 5.09588363e-01
1.62482412e+00 4.96933466e-01
1.67497487e+00 4.84815650e-01
1.72512563e+00 4.73207734e-01
1.77527638e+00 4.62083584e-01
1.82542714e+00 4.51418199e-01
1.87557789e+00 4.41187753e-01
1.92572864e+00 4.31369609e-01
1.97587940e+00 4.21942314e-01
2.02603015e+00 4.12885575e-01
2.07618090e+00 4.04180222e-01
2.12633166e+00 3.95808167e-01
2.17648241e+00 3.87752358e-01
2.22663317e+00 3.79996728e-01
2.27678392e+00 3.72526145e-01
2.32693467e+00 3.65326361e-01
2.37708543e+00 3.58383959e-01
2.42723618e+00 3.51686311e-01
2.47738693e+00 3.45221522e-01
2.52753769e+00 3.38978392e-01
2.57768844e+00 3.32946370e-01
2.62783920e+00 3.27115515e-01
2.67798995e+00 3.21476455e-01
2.72814070e+00 3.16020354e-01
2.77829146e+00 3.10738875e-01
2.82844221e+00 3.05624150e-01
2.87859296e+00 3.00668752e-01
2.92874372e+00 2.95865663e-01
2.97889447e+00 2.91208250e-01
3.02904523e+00 2.86690244e-01
3.07919598e+00 2.82305710e-01
3.12934673e+00 2.78049033e-01
3.17949749e+00 2.73914894e-01
3.22964824e+00 2.69898254e-01
3.27979899e+00 2.65994335e-01
3.32994975e+00 2.62198605e-01
3.38010050e+00 2.58506764e-01
3.43025126e+00 2.54914727e-01
3.48040201e+00 2.51418617e-01
3.53055276e+00 2.48014745e-01
3.58070352e+00 2.44699605e-01
3.63085427e+00 2.41469861e-01
3.68100503e+00 2.38322336e-01
3.73115578e+00 2.35254007e-01
3.78130653e+00 2.32261991e-01
3.83145729e+00 2.29343540e-01
3.88160804e+00 2.26496034e-01
3.93175879e+00 2.23716973e-01
3.98190955e+00 2.21003970e-01
4.03206030e+00 2.18354744e-01
4.08221106e+00 2.15767118e-01
4.13236181e+00 2.13239008e-01
4.18251256e+00 2.10768423e-01
4.23266332e+00 2.08353457e-01
4.28281407e+00 2.05992287e-01
4.33296482e+00 2.03683166e-01
4.38311558e+00 2.01424420e-01
4.43326633e+00 1.99214447e-01
4.48341709e+00 1.97051708e-01
4.53356784e+00 1.94934729e-01
4.58371859e+00 1.92862096e-01
4.63386935e+00 1.90832450e-01
4.68402010e+00 1.88844487e-01
4.73417085e+00 1.86896954e-01
4.78432161e+00 1.84988649e-01
4.83447236e+00 1.83118412e-01
4.88462312e+00 1.81285133e-01
4.93477387e+00 1.79487741e-01
4.98492462e+00 1.77725205e-01
5.03507538e+00 1.75996534e-01
5.08522613e+00 1.74300773e-01
5.13537688e+00 1.72637003e-01
5.18552764e+00 1.71004337e-01
5.23567839e+00 1.69401922e-01
5.28582915e+00 1.67828934e-01
5.33597990e+00 1.66284579e-01
5.38613065e+00 1.64768090e-01
5.43628141e+00 1.63278728e-01
5.48643216e+00 1.61815779e-01
5.53658291e+00 1.60378554e-01
5.58673367e+00 1.58966387e-01
5.63688442e+00 1.57578636e-01
5.68703518e+00 1.56214678e-01
5.73718593e+00 1.54873912e-01
5.78733668e+00 1.53555758e-01
5.83748744e+00 1.52259654e-01
5.88763819e+00 1.50985055e-01
5.93778894e+00 1.49731436e-01
5.98793970e+00 1.48498288e-01
6.03809045e+00 1.47285117e-01
6.08824121e+00 1.46091447e-01
6.13839196e+00 1.44916814e-01
6.18854271e+00 1.43760770e-01
6.23869347e+00 1.42622881e-01
6.28884422e+00 1.41502726e-01
6.33899497e+00 1.40399898e-01
